  4498.000 0.20912E+08 0.16774E+08 0.99862E+07 0.20827E+08 0.16698E+08 0.99287E+07 0.20656E+08 0.16545E+08 0.98133E+07 0.20407E+08 0.16321E+08 0.96430E+07 0.20079E+08 0.16025E+08 0.94168E+07 0.19669E+08 0.15652E+08 0.91305E+07 0.19189E+08 0.15208E+08 0.87903E+07 0.18596E+08 0.14670E+08 0.83944E+07 0.17904E+08 0.14058E+08 0.79621E+07 0.17151E+08 0.13390E+08 0.74895E+07 0.16362E+08 0.12688E+08 0.69950E+07 0.15552E+08 0.11968E+08 0.64940E+07 0.14775E+08 0.11276E+08 0.60185E+07 0.14080E+08 0.10657E+08 0.56003E+07 0.13546E+08 0.10192E+08 0.52908E+07 0.13245E+08 0.99406E+07 0.51237E+07
  4498.050 0.20912E+08 0.16773E+08 0.99860E+07 0.20827E+08 0.16697E+08 0.99285E+07 0.20656E+08 0.16544E+08 0.98130E+07 0.20406E+08 0.16320E+08 0.96428E+07 0.20078E+08 0.16024E+08 0.94165E+07 0.19669E+08 0.15651E+08 0.91303E+07 0.19188E+08 0.15208E+08 0.87901E+07 0.18596E+08 0.14670E+08 0.83942E+07 0.17904E+08 0.14058E+08 0.79619E+07 0.17150E+08 0.13390E+08 0.74893E+07 0.16361E+08 0.12687E+08 0.69949E+07 0.15552E+08 0.11968E+08 0.64939E+07 0.14775E+08 0.11275E+08 0.60183E+07 0.14079E+08 0.10656E+08 0.56003E+07 0.13545E+08 0.10192E+08 0.52907E+07 0.13245E+08 0.99403E+07 0.51236E+07
  4498.100 0.20911E+08 0.16773E+08 0.99857E+07 0.20826E+08 0.16697E+08 0.99283E+07 0.20655E+08 0.16544E+08 0.98128E+07 0.20405E+08 0.16320E+08 0.96425E+07 0.20077E+08 0.16024E+08 0.94163E+07 0.19668E+08 0.15651E+08 0.91301E+07 0.19188E+08 0.15207E+08 0.87899E+07 0.18595E+08 0.14669E+08 0.83940E+07 0.17903E+08 0.14057E+08 0.79617E+07 0.17150E+08 0.13389E+08 0.74892E+07 0.16361E+08 0.12687E+08 0.69947E+07 0.15551E+08 0.11968E+08 0.64938E+07 0.14774E+08 0.11275E+08 0.60182E+07 0.14079E+08 0.10656E+08 0.56002E+07 0.13545E+08 0.10192E+08 0.52906E+07 0.13244E+08 0.99400E+07 0.51235E+07
  4498.150 0.20910E+08 0.16772E+08 0.99855E+07 0.20825E+08 0.16696E+08 0.99280E+07 0.20654E+08 0.16543E+08 0.98125E+07 0.20405E+08 0.16319E+08 0.96423E+07 0.20076E+08 0.16023E+08 0.94161E+07 0.19667E+08 0.15650E+08 0.91299E+07 0.19187E+08 0.15207E+08 0.87897E+07 0.18595E+08 0.14669E+08 0.83938E+07 0.17903E+08 0.14057E+08 0.79616E+07 0.17149E+08 0.13389E+08 0.74890E+07 0.16360E+08 0.12686E+08 0.69946E+07 0.15551E+08 0.11967E+08 0.64937E+07 0.14774E+08 0.11275E+08 0.60181E+07 0.14078E+08 0.10656E+08 0.56001E+07 0.13544E+08 0.10192E+08 0.52906E+07 0.13244E+08 0.99397E+07 0.51235E+07
  4498.200 0.20910E+08 0.16772E+08 0.99852E+07 0.20825E+08 0.16696E+08 0.99278E+07 0.20654E+08 0.16543E+08 0.98123E+07 0.20404E+08 0.16318E+08 0.96421E+07 0.20076E+08 0.16022E+08 0.94159E+07 0.19667E+08 0.15650E+08 0.91297E+07 0.19186E+08 0.15206E+08 0.87895E+07 0.18594E+08 0.14668E+08 0.83936E+07 0.17902E+08 0.14056E+08 0.79614E+07 0.17149E+08 0.13388E+08 0.74889E+07 0.16360E+08 0.12686E+08 0.69944E+07 0.15550E+08 0.11967E+08 0.64935E+07 0.14773E+08 0.11274E+08 0.60180E+07 0.14078E+08 0.10655E+08 0.56000E+07 0.13544E+08 0.10191E+08 0.52905E+07 0.13243E+08 0.99395E+07 0.51234E+07
  4498.250 0.20909E+08 0.16771E+08 0.99850E+07 0.20824E+08 0.16695E+08 0.99275E+07 0.20653E+08 0.16542E+08 0.98121E+07 0.20403E+08 0.16318E+08 0.96418E+07 0.20075E+08 0.16022E+08 0.94157E+07 0.19666E+08 0.15649E+08 0.91294E+07 0.19186E+08 0.15206E+08 0.87893E+07 0.18593E+08 0.14668E+08 0.83934E+07 0.17901E+08 0.14056E+08 0.79612E+07 0.17148E+08 0.13388E+08 0.74887E+07 0.16359E+08 0.12686E+08 0.69943E+07 0.15550E+08 0.11966E+08 0.64934E+07 0.14773E+08 0.11274E+08 0.60179E+07 0.14078E+08 0.10655E+08 0.55999E+07 0.13543E+08 0.10191E+08 0.52904E+07 0.13243E+08 0.99392E+07 0.51233E+07
  4498.300 0.20908E+08 0.16771E+08 0.99848E+07 0.20823E+08 0.16695E+08 0.99273E+07 0.20652E+08 0.16542E+08 0.98118E+07 0.20402E+08 0.16317E+08 0.96416E+07 0.20074E+08 0.16021E+08 0.94154E+07 0.19665E+08 0.15649E+08 0.91292E+07 0.19185E+08 0.15205E+08 0.87891E+07 0.18593E+08 0.14667E+08 0.83932E+07 0.17901E+08 0.14056E+08 0.79610E+07 0.17148E+08 0.13387E+08 0.74885E+07 0.16359E+08 0.12685E+08 0.69941E+07 0.15549E+08 0.11966E+08 0.64933E+07 0.14772E+08 0.11274E+08 0.60178E+07 0.14077E+08 0.10655E+08 0.55998E+07 0.13543E+08 0.10191E+08 0.52903E+07 0.13243E+08 0.99389E+07 0.51232E+07
  4498.350 0.20907E+08 0.16770E+08 0.99845E+07 0.20822E+08 0.16694E+08 0.99271E+07 0.20651E+08 0.16541E+08 0.98116E+07 0.20402E+08 0.16317E+08 0.96414E+07 0.20074E+08 0.16021E+08 0.94152E+07 0.19665E+08 0.15648E+08 0.91290E+07 0.19184E+08 0.15205E+08 0.87889E+07 0.18592E+08 0.14667E+08 0.83930E+07 0.17900E+08 0.14055E+08 0.79609E+07 0.17147E+08 0.13387E+08 0.74884E+07 0.16358E+08 0.12685E+08 0.69940E+07 0.15549E+08 0.11966E+08 0.64932E+07 0.14772E+08 0.11273E+08 0.60177E+07 0.14077E+08 0.10654E+08 0.55997E+07 0.13543E+08 0.10190E+08 0.52902E+07 0.13242E+08 0.99386E+07 0.51231E+07
  4498.400 0.20907E+08 0.16770E+08 0.99843E+07 0.20822E+08 0.16694E+08 0.99268E+07 0.20651E+08 0.16541E+08 0.98114E+07 0.20401E+08 0.16316E+08 0.96411E+07 0.20073E+08 0.16020E+08 0.94150E+07 0.19664E+08 0.15648E+08 0.91288E+07 0.19184E+08 0.15204E+08 0.87887E+07 0.18591E+08 0.14667E+08 0.83929E+07 0.17899E+08 0.14055E+08 0.79607E+07 0.17146E+08 0.13387E+08 0.74882E+07 0.16358E+08 0.12684E+08 0.69939E+07 0.15548E+08 0.11965E+08 0.64930E+07 0.14771E+08 0.11273E+08 0.60176E+07 0.14076E+08 0.10654E+08 0.55996E+07 0.13542E+08 0.10190E+08 0.52901E+07 0.13242E+08 0.99383E+07 0.51230E+07
  4498.450 0.20906E+08 0.16769E+08 0.99840E+07 0.20821E+08 0.16693E+08 0.99266E+07 0.20650E+08 0.16540E+08 0.98111E+07 0.20400E+08 0.16316E+08 0.96409E+07 0.20072E+08 0.16020E+08 0.94148E+07 0.19663E+08 0.15647E+08 0.91286E+07 0.19183E+08 0.15204E+08 0.87885E+07 0.18591E+08 0.14666E+08 0.83927E+07 0.17899E+08 0.14054E+08 0.79605E+07 0.17146E+08 0.13386E+08 0.74881E+07 0.16357E+08 0.12684E+08 0.69937E+07 0.15548E+08 0.11965E+08 0.64929E+07 0.14771E+08 0.11273E+08 0.60175E+07 0.14076E+08 0.10654E+08 0.55995E+07 0.13542E+08 0.10190E+08 0.52900E+07 0.13241E+08 0.99381E+07 0.51230E+07
  4498.500 0.20905E+08 0.16769E+08 0.99838E+07 0.20820E+08 0.16693E+08 0.99263E+07 0.20649E+08 0.16540E+08 0.98109E+07 0.20400E+08 0.16315E+08 0.96407E+07 0.20072E+08 0.16019E+08 0.94145E+07 0.19663E+08 0.15647E+08 0.91284E+07 0.19182E+08 0.15203E+08 0.87883E+07 0.18590E+08 0.14666E+08 0.83925E+07 0.17898E+08 0.14054E+08 0.79603E+07 0.17145E+08 0.13386E+08 0.74879E+07 0.16357E+08 0.12684E+08 0.69936E+07 0.15547E+08 0.11965E+08 0.64928E+07 0.14770E+08 0.11272E+08 0.60174E+07 0.14075E+08 0.10653E+08 0.55994E+07 0.13541E+08 0.10190E+08 0.52899E+07 0.13241E+08 0.99378E+07 0.51229E+07
  4498.550 0.20905E+08 0.16768E+08 0.99835E+07 0.20820E+08 0.16692E+08 0.99261E+07 0.20649E+08 0.16539E+08 0.98106E+07 0.20399E+08 0.16315E+08 0.96404E+07 0.20071E+08 0.16019E+08 0.94143E+07 0.19662E+08 0.15646E+08 0.91281E+07 0.19182E+08 0.15203E+08 0.87881E+07 0.18589E+08 0.14665E+08 0.83923E+07 0.17898E+08 0.14053E+08 0.79602E+07 0.17145E+08 0.13385E+08 0.74877E+07 0.16356E+08 0.12683E+08 0.69934E+07 0.15547E+08 0.11964E+08 0.64927E+07 0.14770E+08 0.11272E+08 0.60173E+07 0.14075E+08 0.10653E+08 0.55993E+07 0.13541E+08 0.10189E+08 0.52899E+07 0.13240E+08 0.99375E+07 0.51228E+07
  4498.600 0.20904E+08 0.16767E+08 0.99833E+07 0.20819E+08 0.16691E+08 0.99258E+07 0.20648E+08 0.16538E+08 0.98104E+07 0.20398E+08 0.16314E+08 0.96402E+07 0.20070E+08 0.16018E+08 0.94141E+07 0.19661E+08 0.15646E+08 0.91279E+07 0.19181E+08 0.15202E+08 0.87879E+07 0.18589E+08 0.14665E+08 0.83921E+07 0.17897E+08 0.14053E+08 0.79600E+07 0.17144E+08 0.13385E+08 0.74876E+07 0.16355E+08 0.12683E+08 0.69933E+07 0.15546E+08 0.11964E+08 0.64925E+07 0.14769E+08 0.11272E+08 0.60171E+07 0.14074E+08 0.10653E+08 0.55992E+07 0.13540E+08 0.10189E+08 0.52898E+07 0.13240E+08 0.99372E+07 0.51227E+07
  4498.650 0.20903E+08 0.16767E+08 0.99830E+07 0.20818E+08 0.16691E+08 0.99256E+07 0.20647E+08 0.16538E+08 0.98102E+07 0.20398E+08 0.16314E+08 0.96400E+07 0.20070E+08 0.16018E+08 0.94139E+07 0.19661E+08 0.15645E+08 0.91277E+07 0.19180E+08 0.15202E+08 0.87876E+07 0.18588E+08 0.14664E+08 0.83919E+07 0.17896E+08 0.14053E+08 0.79598E+07 0.17144E+08 0.13385E+08 0.74874E+07 0.16355E+08 0.12683E+08 0.69932E+07 0.15546E+08 0.11964E+08 0.64924E+07 0.14769E+08 0.11271E+08 0.60170E+07 0.14074E+08 0.10653E+08 0.55991E+07 0.13540E+08 0.10189E+08 0.52897E+07 0.13240E+08 0.99370E+07 0.51226E+07
  4498.700 0.20902E+08 0.16766E+08 0.99828E+07 0.20817E+08 0.16690E+08 0.99254E+07 0.20646E+08 0.16537E+08 0.98099E+07 0.20397E+08 0.16313E+08 0.96398E+07 0.20069E+08 0.16017E+08 0.94136E+07 0.19660E+08 0.15645E+08 0.91275E+07 0.19180E+08 0.15201E+08 0.87874E+07 0.18588E+08 0.14664E+08 0.83917E+07 0.17896E+08 0.14052E+08 0.79596E+07 0.17143E+08 0.13384E+08 0.74873E+07 0.16354E+08 0.12682E+08 0.69930E+07 0.15545E+08 0.11963E+08 0.64923E+07 0.14768E+08 0.11271E+08 0.60169E+07 0.14074E+08 0.10652E+08 0.55990E+07 0.13540E+08 0.10188E+08 0.52896E+07 0.13239E+08 0.99367E+07 0.51226E+07
  4498.750 0.20902E+08 0.16766E+08 0.99826E+07 0.20817E+08 0.16690E+08 0.99251E+07 0.20646E+08 0.16537E+08 0.98097E+07 0.20396E+08 0.16313E+08 0.96395E+07 0.20068E+08 0.16017E+08 0.94134E+07 0.19659E+08 0.15644E+08 0.91273E+07 0.19179E+08 0.15201E+08 0.87872E+07 0.18587E+08 0.14663E+08 0.83915E+07 0.17895E+08 0.14052E+08 0.79595E+07 0.17142E+08 0.13384E+08 0.74871E+07 0.16354E+08 0.12682E+08 0.69929E+07 0.15545E+08 0.11963E+08 0.64922E+07 0.14768E+08 0.11271E+08 0.60168E+07 0.14073E+08 0.10652E+08 0.55989E+07 0.13539E+08 0.10188E+08 0.52895E+07 0.13239E+08 0.99364E+07 0.51225E+07
  4498.800 0.20901E+08 0.16765E+08 0.99823E+07 0.20816E+08 0.16689E+08 0.99249E+07 0.20645E+08 0.16536E+08 0.98094E+07 0.20395E+08 0.16312E+08 0.96393E+07 0.20068E+08 0.16016E+08 0.94132E+07 0.19659E+08 0.15644E+08 0.91271E+07 0.19178E+08 0.15200E+08 0.87870E+07 0.18586E+08 0.14663E+08 0.83913E+07 0.17895E+08 0.14051E+08 0.79593E+07 0.17142E+08 0.13383E+08 0.74870E+07 0.16353E+08 0.12681E+08 0.69927E+07 0.15544E+08 0.11963E+08 0.64920E+07 0.14767E+08 0.11270E+08 0.60167E+07 0.14073E+08 0.10652E+08 0.55988E+07 0.13539E+08 0.10188E+08 0.52894E+07 0.13238E+08 0.99361E+07 0.51224E+07
  4498.850 0.20900E+08 0.16765E+08 0.99821E+07 0.20815E+08 0.16689E+08 0.99246E+07 0.20644E+08 0.16536E+08 0.98092E+07 0.20395E+08 0.16312E+08 0.96391E+07 0.20067E+08 0.16016E+08 0.94130E+07 0.19658E+08 0.15643E+08 0.91269E+07 0.19178E+08 0.15200E+08 0.87868E+07 0.18586E+08 0.14662E+08 0.83911E+07 0.17894E+08 0.14051E+08 0.79591E+07 0.17141E+08 0.13383E+08 0.74868E+07 0.16353E+08 0.12681E+08 0.69926E+07 0.15544E+08 0.11962E+08 0.64919E+07 0.14767E+08 0.11270E+08 0.60166E+07 0.14072E+08 0.10651E+08 0.55987E+07 0.13538E+08 0.10188E+08 0.52893E+07 0.13238E+08 0.99358E+07 0.51223E+07
  4498.900 0.20900E+08 0.16764E+08 0.99818E+07 0.20815E+08 0.16688E+08 0.99244E+07 0.20644E+08 0.16535E+08 0.98090E+07 0.20394E+08 0.16311E+08 0.96388E+07 0.20066E+08 0.16015E+08 0.94127E+07 0.19657E+08 0.15643E+08 0.91266E+07 0.19177E+08 0.15199E+08 0.87866E+07 0.18585E+08 0.14662E+08 0.83910E+07 0.17893E+08 0.14050E+08 0.79589E+07 0.17141E+08 0.13383E+08 0.74866E+07 0.16352E+08 0.12681E+08 0.69924E+07 0.15543E+08 0.11962E+08 0.64918E+07 0.14766E+08 0.11270E+08 0.60165E+07 0.14072E+08 0.10651E+08 0.55986E+07 0.13538E+08 0.10187E+08 0.52892E+07 0.13238E+08 0.99356E+07 0.51222E+07
  4498.950 0.20899E+08 0.16764E+08 0.99816E+07 0.20814E+08 0.16688E+08 0.99242E+07 0.20643E+08 0.16535E+08 0.98087E+07 0.20393E+08 0.16311E+08 0.96386E+07 0.20066E+08 0.16015E+08 0.94125E+07 0.19657E+08 0.15642E+08 0.91264E+07 0.19177E+08 0.15199E+08 0.87864E+07 0.18584E+08 0.14661E+08 0.83908E+07 0.17893E+08 0.14050E+08 0.79588E+07 0.17140E+08 0.13382E+08 0.74865E+07 0.16352E+08 0.12680E+08 0.69923E+07 0.15543E+08 0.11961E+08 0.64917E+07 0.14766E+08 0.11269E+08 0.60164E+07 0.14071E+08 0.10651E+08 0.55985E+07 0.13537E+08 0.10187E+08 0.52892E+07 0.13237E+08 0.99353E+07 0.51221E+07
  4499.000 0.20898E+08 0.16763E+08 0.99813E+07 0.20813E+08 0.16687E+08 0.99239E+07 0.20642E+08 0.16534E+08 0.98085E+07 0.20393E+08 0.16310E+08 0.96384E+07 0.20065E+08 0.16014E+08 0.94123E+07 0.19656E+08 0.15642E+08 0.91262E+07 0.19176E+08 0.15199E+08 0.87862E+07 0.18584E+08 0.14661E+08 0.83906E+07 0.17892E+08 0.14049E+08 0.79586E+07 0.17140E+08 0.13382E+08 0.74863E+07 0.16351E+08 0.12680E+08 0.69922E+07 0.15542E+08 0.11961E+08 0.64915E+07 0.14765E+08 0.11269E+08 0.60163E+07 0.14071E+08 0.10650E+08 0.55984E+07 0.13537E+08 0.10187E+08 0.52891E+07 0.13237E+08 0.99350E+07 0.51221E+07
  4499.050 0.20897E+08 0.16763E+08 0.99811E+07 0.20812E+08 0.16687E+08 0.99237E+07 0.20642E+08 0.16534E+08 0.98083E+07 0.20392E+08 0.16310E+08 0.96381E+07 0.20064E+08 0.16014E+08 0.94121E+07 0.19655E+08 0.15641E+08 0.91260E+07 0.19175E+08 0.15198E+08 0.87860E+07 0.18583E+08 0.14661E+08 0.83904E+07 0.17892E+08 0.14049E+08 0.79584E+07 0.17139E+08 0.13381E+08 0.74862E+07 0.16351E+08 0.12680E+08 0.69920E+07 0.15541E+08 0.11961E+08 0.64914E+07 0.14765E+08 0.11269E+08 0.60162E+07 0.14070E+08 0.10650E+08 0.55983E+07 0.13537E+08 0.10186E+08 0.52890E+07 0.13236E+08 0.99347E+07 0.51220E+07
  4499.100 0.20897E+08 0.16762E+08 0.99809E+07 0.20812E+08 0.16686E+08 0.99234E+07 0.20641E+08 0.16533E+08 0.98080E+07 0.20391E+08 0.16309E+08 0.96379E+07 0.20063E+08 0.16013E+08 0.94118E+07 0.19655E+08 0.15641E+08 0.91258E+07 0.19175E+08 0.15198E+08 0.87858E+07 0.18583E+08 0.14660E+08 0.83902E+07 0.17891E+08 0.14049E+08 0.79582E+07 0.17138E+08 0.13381E+08 0.74860E+07 0.16350E+08 0.12679E+08 0.69919E+07 0.15541E+08 0.11960E+08 0.64913E+07 0.14765E+08 0.11268E+08 0.60160E+07 0.14070E+08 0.10650E+08 0.55982E+07 0.13536E+08 0.10186E+08 0.52889E+07 0.13236E+08 0.99345E+07 0.51219E+07
  4499.150 0.20896E+08 0.16762E+08 0.99806E+07 0.20811E+08 0.16686E+08 0.99232E+07 0.20640E+08 0.16533E+08 0.98078E+07 0.20391E+08 0.16309E+08 0.96377E+07 0.20063E+08 0.16013E+08 0.94116E+07 0.19654E+08 0.15640E+08 0.91256E+07 0.19174E+08 0.15197E+08 0.87856E+07 0.18582E+08 0.14660E+08 0.83900E+07 0.17890E+08 0.14048E+08 0.79581E+07 0.17138E+08 0.13381E+08 0.74858E+07 0.16349E+08 0.12679E+08 0.69917E+07 0.15540E+08 0.11960E+08 0.64912E+07 0.14764E+08 0.11268E+08 0.60159E+07 0.14069E+08 0.10650E+08 0.55981E+07 0.13536E+08 0.10186E+08 0.52888E+07 0.13235E+08 0.99342E+07 0.51218E+07
  4499.200 0.20895E+08 0.16761E+08 0.99804E+07 0.20810E+08 0.16685E+08 0.99229E+07 0.20639E+08 0.16532E+08 0.98075E+07 0.20390E+08 0.16308E+08 0.96374E+07 0.20062E+08 0.16012E+08 0.94114E+07 0.19653E+08 0.15640E+08 0.91254E+07 0.19173E+08 0.15197E+08 0.87854E+07 0.18581E+08 0.14659E+08 0.83898E+07 0.17890E+08 0.14048E+08 0.79579E+07 0.17137E+08 0.13380E+08 0.74857E+07 0.16349E+08 0.12678E+08 0.69916E+07 0.15540E+08 0.11960E+08 0.64910E+07 0.14764E+08 0.11268E+08 0.60158E+07 0.14069E+08 0.10649E+08 0.55980E+07 0.13535E+08 0.10186E+08 0.52887E+07 0.13235E+08 0.99339E+07 0.51217E+07
