  4499.400  0.8987E-04  0.8968E-04  0.6749E-04  0.6738E-04  0.3485E-04  0.3484E-04
  4499.450  0.8987E-04  0.8968E-04  0.6749E-04  0.6738E-04  0.3485E-04  0.3484E-04
  4499.500  0.8987E-04  0.8968E-04  0.6749E-04  0.6738E-04  0.3485E-04  0.3484E-04
  4499.550  0.8987E-04  0.8967E-04  0.6749E-04  0.6738E-04  0.3485E-04  0.3484E-04
  4499.600  0.8987E-04  0.8966E-04  0.6749E-04  0.6737E-04  0.3485E-04  0.3484E-04
  4499.650  0.8987E-04  0.8911E-04  0.6749E-04  0.6691E-04  0.3485E-04  0.3461E-04
  4499.700  0.8987E-04  0.8840E-04  0.6749E-04  0.6630E-04  0.3485E-04  0.3429E-04
  4499.750  0.8987E-04  0.8956E-04  0.6749E-04  0.6729E-04  0.3485E-04  0.3480E-04
  4499.800  0.8986E-04  0.8967E-04  0.6749E-04  0.6738E-04  0.3485E-04  0.3484E-04
  4499.850  0.8986E-04  0.8967E-04  0.6749E-04  0.6738E-04  0.3485E-04  0.3484E-04
  4499.900  0.8986E-04  0.8967E-04  0.6749E-04  0.6738E-04  0.3485E-04  0.3484E-04
  4499.950  0.8986E-04  0.8967E-04  0.6749E-04  0.6738E-04  0.3485E-04  0.3484E-04
  4500.000  0.8986E-04  0.8967E-04  0.6749E-04  0.6738E-04  0.3485E-04  0.3484E-04
  4500.050  0.8986E-04  0.8967E-04  0.6749E-04  0.6738E-04  0.3485E-04  0.3484E-04
  4500.100  0.8986E-04  0.8967E-04  0.6749E-04  0.6738E-04  0.3485E-04  0.3484E-04
  4500.150  0.8986E-04  0.8966E-04  0.6749E-04  0.6738E-04  0.3485E-04  0.3484E-04
  4500.200  0.8986E-04  0.8964E-04  0.6749E-04  0.6736E-04  0.3485E-04  0.3483E-04
  4500.250  0.8986E-04  0.8905E-04  0.6749E-04  0.6672E-04  0.3485E-04  0.3433E-04
  4500.300  0.8986E-04  0.8845E-04  0.6748E-04  0.6607E-04  0.3485E-04  0.3375E-04
  4500.350  0.8986E-04  0.8648E-04  0.6748E-04  0.6389E-04  0.3485E-04  0.3172E-04
  4500.400  0.8985E-04  0.8897E-04  0.6748E-04  0.6661E-04  0.3485E-04  0.3413E-04
  4500.450  0.8985E-04  0.8965E-04  0.6748E-04  0.6736E-04  0.3485E-04  0.3483E-04
  4500.500  0.8985E-04  0.8955E-04  0.6748E-04  0.6727E-04  0.3485E-04  0.3477E-04
  4500.550  0.8985E-04  0.8923E-04  0.6748E-04  0.6695E-04  0.3485E-04  0.3454E-04
  4500.600  0.8985E-04  0.8958E-04  0.6748E-04  0.6730E-04  0.3486E-04  0.3478E-04
  4500.650  0.8985E-04  0.8965E-04  0.6748E-04  0.6736E-04  0.3486E-04  0.3483E-04
  4500.700  0.8985E-04  0.8964E-04  0.6748E-04  0.6735E-04  0.3486E-04  0.3483E-04
  4500.750  0.8985E-04  0.8965E-04  0.6748E-04  0.6737E-04  0.3486E-04  0.3484E-04
  4500.800  0.8985E-04  0.8965E-04  0.6748E-04  0.6737E-04  0.3486E-04  0.3484E-04
  4500.850  0.8985E-04  0.8965E-04  0.6748E-04  0.6737E-04  0.3486E-04  0.3484E-04
  4500.900  0.8985E-04  0.8965E-04  0.6748E-04  0.6736E-04  0.3486E-04  0.3484E-04
  4500.950  0.8985E-04  0.8964E-04  0.6748E-04  0.6736E-04  0.3486E-04  0.3483E-04
  4501.000  0.8984E-04  0.8960E-04  0.6748E-04  0.6732E-04  0.3486E-04  0.3481E-04
  4501.050  0.8984E-04  0.8909E-04  0.6748E-04  0.6679E-04  0.3486E-04  0.3442E-04
  4501.100  0.8984E-04  0.8886E-04  0.6748E-04  0.6660E-04  0.3486E-04  0.3431E-04
  4501.150  0.8984E-04  0.8945E-04  0.6748E-04  0.6717E-04  0.3486E-04  0.3470E-04
  4501.200  0.8984E-04  0.7576E-04  0.6748E-04  0.5327E-04  0.3486E-04  0.2546E-04
  4501.250  0.8984E-04  0.1995E-04  0.6748E-04  0.1765E-04  0.3486E-04  0.1379E-04
  4501.300  0.8984E-04  0.2106E-04  0.6748E-04  0.1828E-04  0.3486E-04  0.1422E-04
  4501.350  0.8984E-04  0.8098E-04  0.6748E-04  0.5836E-04  0.3486E-04  0.2821E-04
  4501.400  0.8984E-04  0.8949E-04  0.6748E-04  0.6721E-04  0.3486E-04  0.3473E-04
  4501.450  0.8984E-04  0.8960E-04  0.6748E-04  0.6732E-04  0.3486E-04  0.3481E-04
  4501.500  0.8984E-04  0.8962E-04  0.6748E-04  0.6734E-04  0.3486E-04  0.3483E-04
  4501.550  0.8984E-04  0.8963E-04  0.6748E-04  0.6735E-04  0.3486E-04  0.3483E-04
  4501.600  0.8983E-04  0.8959E-04  0.6747E-04  0.6731E-04  0.3486E-04  0.3480E-04
  4501.650  0.8983E-04  0.8956E-04  0.6747E-04  0.6728E-04  0.3486E-04  0.3478E-04
  4501.700  0.8983E-04  0.8961E-04  0.6747E-04  0.6733E-04  0.3486E-04  0.3482E-04
  4501.750  0.8983E-04  0.8950E-04  0.6747E-04  0.6721E-04  0.3486E-04  0.3472E-04
  4501.800  0.8983E-04  0.8931E-04  0.6747E-04  0.6700E-04  0.3486E-04  0.3451E-04
  4501.850  0.8983E-04  0.8959E-04  0.6747E-04  0.6731E-04  0.3486E-04  0.3479E-04
  4501.900  0.8983E-04  0.8962E-04  0.6747E-04  0.6735E-04  0.3486E-04  0.3484E-04
  4501.950  0.8983E-04  0.8959E-04  0.6747E-04  0.6732E-04  0.3486E-04  0.3482E-04
  4502.000  0.8983E-04  0.8963E-04  0.6747E-04  0.6735E-04  0.3486E-04  0.3484E-04
  4502.050  0.8983E-04  0.8964E-04  0.6747E-04  0.6737E-04  0.3486E-04  0.3485E-04
  4502.100  0.8983E-04  0.8964E-04  0.6747E-04  0.6736E-04  0.3486E-04  0.3485E-04
  4502.150  0.8983E-04  0.8953E-04  0.6747E-04  0.6725E-04  0.3486E-04  0.3476E-04
  4502.200  0.8982E-04  0.8826E-04  0.6747E-04  0.6589E-04  0.3486E-04  0.3368E-04
  4502.250  0.8982E-04  0.8907E-04  0.6747E-04  0.6676E-04  0.3486E-04  0.3436E-04
  4502.300  0.8982E-04  0.8963E-04  0.6747E-04  0.6736E-04  0.3486E-04  0.3484E-04
  4502.350  0.8982E-04  0.8963E-04  0.6747E-04  0.6736E-04  0.3486E-04  0.3485E-04
  4502.400  0.8982E-04  0.8963E-04  0.6747E-04  0.6736E-04  0.3486E-04  0.3485E-04
  4502.450  0.8982E-04  0.8963E-04  0.6747E-04  0.6736E-04  0.3486E-04  0.3485E-04
  4502.500  0.8982E-04  0.8963E-04  0.6747E-04  0.6736E-04  0.3486E-04  0.3485E-04
  4502.550  0.8982E-04  0.8947E-04  0.6747E-04  0.6719E-04  0.3486E-04  0.3472E-04
  4502.600  0.8982E-04  0.8916E-04  0.6747E-04  0.6687E-04  0.3486E-04  0.3446E-04
  4502.650  0.8982E-04  0.8959E-04  0.6747E-04  0.6732E-04  0.3486E-04  0.3482E-04
  4502.700  0.8982E-04  0.8963E-04  0.6747E-04  0.6736E-04  0.3486E-04  0.3485E-04
  4502.750  0.8982E-04  0.8963E-04  0.6747E-04  0.6736E-04  0.3486E-04  0.3485E-04
  4502.800  0.8981E-04  0.8963E-04  0.6747E-04  0.6736E-04  0.3486E-04  0.3485E-04
  4502.850  0.8981E-04  0.8963E-04  0.6746E-04  0.6736E-04  0.3486E-04  0.3485E-04
  4502.900  0.8981E-04  0.8963E-04  0.6746E-04  0.6736E-04  0.3486E-04  0.3485E-04
  4502.950  0.8981E-04  0.8962E-04  0.6746E-04  0.6736E-04  0.3487E-04  0.3485E-04
  4503.000  0.8981E-04  0.8962E-04  0.6746E-04  0.6735E-04  0.3487E-04  0.3485E-04
  4503.050  0.8981E-04  0.8960E-04  0.6746E-04  0.6734E-04  0.3487E-04  0.3484E-04
  4503.100  0.8981E-04  0.8961E-04  0.6746E-04  0.6734E-04  0.3487E-04  0.3484E-04
  4503.150  0.8981E-04  0.8957E-04  0.6746E-04  0.6731E-04  0.3487E-04  0.3482E-04
  4503.200  0.8981E-04  0.8935E-04  0.6746E-04  0.6709E-04  0.3487E-04  0.3468E-04
  4503.250  0.8981E-04  0.8957E-04  0.6746E-04  0.6731E-04  0.3487E-04  0.3482E-04
  4503.300  0.8981E-04  0.8962E-04  0.6746E-04  0.6736E-04  0.3487E-04  0.3485E-04
  4503.350  0.8980E-04  0.8962E-04  0.6746E-04  0.6736E-04  0.3487E-04  0.3485E-04
  4503.400  0.8980E-04  0.8962E-04  0.6746E-04  0.6736E-04  0.3487E-04  0.3485E-04
  4503.450  0.8980E-04  0.8962E-04  0.6746E-04  0.6736E-04  0.3487E-04  0.3485E-04
  4503.500  0.8980E-04  0.8961E-04  0.6746E-04  0.6735E-04  0.3487E-04  0.3485E-04
  4503.550  0.8980E-04  0.8957E-04  0.6746E-04  0.6731E-04  0.3487E-04  0.3482E-04
  4503.600  0.8980E-04  0.8960E-04  0.6746E-04  0.6734E-04  0.3487E-04  0.3485E-04
  4503.650  0.8980E-04  0.8961E-04  0.6746E-04  0.6735E-04  0.3487E-04  0.3485E-04
  4503.700  0.8980E-04  0.8961E-04  0.6746E-04  0.6735E-04  0.3487E-04  0.3485E-04
  4503.750  0.8980E-04  0.8959E-04  0.6746E-04  0.6733E-04  0.3487E-04  0.3483E-04
  4503.800  0.8980E-04  0.8958E-04  0.6746E-04  0.6731E-04  0.3487E-04  0.3482E-04
  4503.850  0.8980E-04  0.8960E-04  0.6746E-04  0.6734E-04  0.3487E-04  0.3484E-04
  4503.900  0.8980E-04  0.8957E-04  0.6746E-04  0.6731E-04  0.3487E-04  0.3482E-04
  4503.950  0.8979E-04  0.8959E-04  0.6746E-04  0.6734E-04  0.3487E-04  0.3484E-04
  4504.000  0.8979E-04  0.8961E-04  0.6746E-04  0.6735E-04  0.3487E-04  0.3485E-04
  4504.050  0.8979E-04  0.8961E-04  0.6746E-04  0.6735E-04  0.3487E-04  0.3485E-04
  4504.100  0.8979E-04  0.8961E-04  0.6746E-04  0.6735E-04  0.3487E-04  0.3486E-04
  4504.150  0.8979E-04  0.8961E-04  0.6745E-04  0.6735E-04  0.3487E-04  0.3486E-04
  4504.200  0.8979E-04  0.8960E-04  0.6745E-04  0.6735E-04  0.3487E-04  0.3485E-04
  4504.250  0.8979E-04  0.8960E-04  0.6745E-04  0.6735E-04  0.3487E-04  0.3486E-04
  4504.300  0.8979E-04  0.8946E-04  0.6745E-04  0.6722E-04  0.3487E-04  0.3478E-04
  4504.350  0.8979E-04  0.8915E-04  0.6745E-04  0.6693E-04  0.3487E-04  0.3459E-04
  4504.400  0.8979E-04  0.8955E-04  0.6745E-04  0.6731E-04  0.3487E-04  0.3483E-04
  4504.450  0.8979E-04  0.8960E-04  0.6745E-04  0.6735E-04  0.3487E-04  0.3486E-04
  4504.500  0.8979E-04  0.8956E-04  0.6745E-04  0.6730E-04  0.3487E-04  0.3482E-04
  4504.550  0.8978E-04  0.8933E-04  0.6745E-04  0.6705E-04  0.3487E-04  0.3460E-04
  4504.600  0.8978E-04  0.8955E-04  0.6745E-04  0.6729E-04  0.3487E-04  0.3481E-04
  4504.650  0.8978E-04  0.8960E-04  0.6745E-04  0.6735E-04  0.3487E-04  0.3486E-04
  4504.700  0.8978E-04  0.8960E-04  0.6745E-04  0.6735E-04  0.3487E-04  0.3486E-04
  4504.750  0.8978E-04  0.8959E-04  0.6745E-04  0.6734E-04  0.3487E-04  0.3485E-04
  4504.800  0.8978E-04  0.8908E-04  0.6745E-04  0.6679E-04  0.3487E-04  0.3442E-04
  4504.850  0.8978E-04  0.8889E-04  0.6745E-04  0.6659E-04  0.3487E-04  0.3426E-04
  4504.900  0.8978E-04  0.8957E-04  0.6745E-04  0.6732E-04  0.3487E-04  0.3484E-04
  4504.950  0.8978E-04  0.8960E-04  0.6745E-04  0.6735E-04  0.3487E-04  0.3486E-04
  4505.000  0.8978E-04  0.8960E-04  0.6745E-04  0.6735E-04  0.3487E-04  0.3486E-04
  4505.050  0.8978E-04  0.8960E-04  0.6745E-04  0.6735E-04  0.3487E-04  0.3486E-04
  4505.100  0.8978E-04  0.8960E-04  0.6745E-04  0.6735E-04  0.3487E-04  0.3486E-04
  4505.150  0.8977E-04  0.8959E-04  0.6745E-04  0.6735E-04  0.3487E-04  0.3486E-04
  4505.200  0.8977E-04  0.8953E-04  0.6745E-04  0.6728E-04  0.3487E-04  0.3481E-04
  4505.250  0.8977E-04  0.8949E-04  0.6745E-04  0.6724E-04  0.3487E-04  0.3478E-04
  4505.300  0.8977E-04  0.8957E-04  0.6745E-04  0.6733E-04  0.3488E-04  0.3485E-04
  4505.350  0.8977E-04  0.8959E-04  0.6745E-04  0.6734E-04  0.3488E-04  0.3486E-04
  4505.400  0.8977E-04  0.8959E-04  0.6744E-04  0.6734E-04  0.3488E-04  0.3486E-04
  4505.450  0.8977E-04  0.8959E-04  0.6744E-04  0.6734E-04  0.3488E-04  0.3486E-04
  4505.500  0.8977E-04  0.8959E-04  0.6744E-04  0.6734E-04  0.3488E-04  0.3486E-04
  4505.550  0.8977E-04  0.8959E-04  0.6744E-04  0.6734E-04  0.3488E-04  0.3486E-04
  4505.600  0.8977E-04  0.8959E-04  0.6744E-04  0.6734E-04  0.3488E-04  0.3487E-04
  4505.650  0.8977E-04  0.8958E-04  0.6744E-04  0.6734E-04  0.3488E-04  0.3486E-04
  4505.700  0.8977E-04  0.8955E-04  0.6744E-04  0.6731E-04  0.3488E-04  0.3484E-04
  4505.750  0.8976E-04  0.8957E-04  0.6744E-04  0.6733E-04  0.3488E-04  0.3486E-04
  4505.800  0.8976E-04  0.8957E-04  0.6744E-04  0.6733E-04  0.3488E-04  0.3486E-04
  4505.850  0.8976E-04  0.8952E-04  0.6744E-04  0.6728E-04  0.3488E-04  0.3483E-04
  4505.900  0.8976E-04  0.8895E-04  0.6744E-04  0.6669E-04  0.3488E-04  0.3440E-04
  4505.950  0.8976E-04  0.8876E-04  0.6744E-04  0.6649E-04  0.3488E-04  0.3425E-04
  4506.000  0.8976E-04  0.8945E-04  0.6744E-04  0.6722E-04  0.3488E-04  0.3479E-04
  4506.050  0.8976E-04  0.8953E-04  0.6744E-04  0.6729E-04  0.3488E-04  0.3483E-04
  4506.100  0.8976E-04  0.8955E-04  0.6744E-04  0.6731E-04  0.3488E-04  0.3484E-04
  4506.150  0.8976E-04  0.8957E-04  0.6744E-04  0.6733E-04  0.3488E-04  0.3486E-04
  4506.200  0.8976E-04  0.8957E-04  0.6744E-04  0.6733E-04  0.3488E-04  0.3486E-04
  4506.250  0.8976E-04  0.8955E-04  0.6744E-04  0.6731E-04  0.3488E-04  0.3485E-04
  4506.300  0.8976E-04  0.8952E-04  0.6744E-04  0.6727E-04  0.3488E-04  0.3482E-04
  4506.350  0.8975E-04  0.8957E-04  0.6744E-04  0.6733E-04  0.3488E-04  0.3486E-04
  4506.400  0.8975E-04  0.8958E-04  0.6744E-04  0.6734E-04  0.3488E-04  0.3487E-04
  4506.450  0.8975E-04  0.8957E-04  0.6744E-04  0.6734E-04  0.3488E-04  0.3487E-04
  4506.500  0.8975E-04  0.8957E-04  0.6744E-04  0.6734E-04  0.3488E-04  0.3487E-04
  4506.550  0.8975E-04  0.8955E-04  0.6744E-04  0.6731E-04  0.3488E-04  0.3484E-04
  4506.600  0.8975E-04  0.8953E-04  0.6744E-04  0.6729E-04  0.3488E-04  0.3482E-04
  4506.650  0.8975E-04  0.8956E-04  0.6744E-04  0.6733E-04  0.3488E-04  0.3486E-04
  4506.700  0.8975E-04  0.8904E-04  0.6743E-04  0.6675E-04  0.3488E-04  0.3431E-04
  4506.750  0.8975E-04  0.8790E-04  0.6743E-04  0.6549E-04  0.3488E-04  0.3316E-04
  4506.800  0.8975E-04  0.8916E-04  0.6743E-04  0.6689E-04  0.3488E-04  0.3451E-04
  4506.850  0.8975E-04  0.8931E-04  0.6743E-04  0.6707E-04  0.3488E-04  0.3468E-04
  4506.900  0.8975E-04  0.8955E-04  0.6743E-04  0.6732E-04  0.3488E-04  0.3486E-04
  4506.950  0.8974E-04  0.8957E-04  0.6743E-04  0.6733E-04  0.3488E-04  0.3487E-04
  4507.000  0.8974E-04  0.8956E-04  0.6743E-04  0.6733E-04  0.3488E-04  0.3487E-04
  4507.050  0.8974E-04  0.8936E-04  0.6743E-04  0.6717E-04  0.3488E-04  0.3479E-04
  4507.100  0.8974E-04  0.8843E-04  0.6743E-04  0.6637E-04  0.3488E-04  0.3438E-04
  4507.150  0.8974E-04  0.8926E-04  0.6743E-04  0.6707E-04  0.3488E-04  0.3473E-04
  4507.200  0.8974E-04  0.8917E-04  0.6743E-04  0.6691E-04  0.3488E-04  0.3450E-04
  4507.250  0.8974E-04  0.8947E-04  0.6743E-04  0.6724E-04  0.3488E-04  0.3479E-04
  4507.300  0.8974E-04  0.8956E-04  0.6743E-04  0.6733E-04  0.3488E-04  0.3487E-04
  4507.350  0.8974E-04  0.8956E-04  0.6743E-04  0.6733E-04  0.3488E-04  0.3487E-04
  4507.400  0.8974E-04  0.8953E-04  0.6743E-04  0.6730E-04  0.3488E-04  0.3485E-04
  4507.450  0.8974E-04  0.8955E-04  0.6743E-04  0.6732E-04  0.3488E-04  0.3487E-04
  4507.500  0.8974E-04  0.8956E-04  0.6743E-04  0.6733E-04  0.3488E-04  0.3487E-04
  4507.550  0.8973E-04  0.8955E-04  0.6743E-04  0.6732E-04  0.3488E-04  0.3487E-04
  4507.600  0.8973E-04  0.8955E-04  0.6743E-04  0.6732E-04  0.3488E-04  0.3487E-04
  4507.650  0.8973E-04  0.8955E-04  0.6743E-04  0.6732E-04  0.3489E-04  0.3487E-04
  4507.700  0.8973E-04  0.8955E-04  0.6743E-04  0.6732E-04  0.3489E-04  0.3487E-04
  4507.750  0.8973E-04  0.8955E-04  0.6743E-04  0.6732E-04  0.3489E-04  0.3487E-04
  4507.800  0.8973E-04  0.8954E-04  0.6743E-04  0.6731E-04  0.3489E-04  0.3487E-04
  4507.850  0.8973E-04  0.8953E-04  0.6743E-04  0.6730E-04  0.3489E-04  0.3486E-04
  4507.900  0.8973E-04  0.8949E-04  0.6743E-04  0.6726E-04  0.3489E-04  0.3481E-04
  4507.950  0.8973E-04  0.8948E-04  0.6742E-04  0.6725E-04  0.3489E-04  0.3481E-04
  4508.000  0.8973E-04  0.8951E-04  0.6742E-04  0.6729E-04  0.3489E-04  0.3485E-04
  4508.050  0.8973E-04  0.8949E-04  0.6742E-04  0.6727E-04  0.3489E-04  0.3483E-04
  4508.100  0.8973E-04  0.8945E-04  0.6742E-04  0.6723E-04  0.3489E-04  0.3480E-04
  4508.150  0.8972E-04  0.8940E-04  0.6742E-04  0.6719E-04  0.3489E-04  0.3479E-04
  4508.200  0.8972E-04  0.8557E-04  0.6742E-04  0.6343E-04  0.3489E-04  0.3219E-04
  4508.250  0.8972E-04  0.2383E-04  0.6742E-04  0.2029E-04  0.3489E-04  0.1589E-04
  4508.300  0.8972E-04  0.1901E-04  0.6742E-04  0.1729E-04  0.3489E-04  0.1385E-04
  4508.350  0.8972E-04  0.5665E-04  0.6742E-04  0.3851E-04  0.3489E-04  0.2136E-04
  4508.400  0.8972E-04  0.8924E-04  0.6742E-04  0.6703E-04  0.3489E-04  0.3468E-04
  4508.450  0.8972E-04  0.8942E-04  0.6742E-04  0.6721E-04  0.3489E-04  0.3481E-04
  4508.500  0.8972E-04  0.8949E-04  0.6742E-04  0.6727E-04  0.3489E-04  0.3484E-04
  4508.550  0.8972E-04  0.8951E-04  0.6742E-04  0.6729E-04  0.3489E-04  0.3486E-04
  4508.600  0.8972E-04  0.8952E-04  0.6742E-04  0.6730E-04  0.3489E-04  0.3487E-04
  4508.650  0.8972E-04  0.8953E-04  0.6742E-04  0.6731E-04  0.3489E-04  0.3487E-04
  4508.700  0.8972E-04  0.8953E-04  0.6742E-04  0.6731E-04  0.3489E-04  0.3487E-04
  4508.750  0.8971E-04  0.8953E-04  0.6742E-04  0.6731E-04  0.3489E-04  0.3487E-04
  4508.800  0.8971E-04  0.8953E-04  0.6742E-04  0.6731E-04  0.3489E-04  0.3487E-04
  4508.850  0.8971E-04  0.8953E-04  0.6742E-04  0.6732E-04  0.3489E-04  0.3488E-04
  4508.900  0.8971E-04  0.8953E-04  0.6742E-04  0.6732E-04  0.3489E-04  0.3488E-04
  4508.950  0.8971E-04  0.8953E-04  0.6742E-04  0.6732E-04  0.3489E-04  0.3488E-04
  4509.000  0.8971E-04  0.8953E-04  0.6742E-04  0.6732E-04  0.3489E-04  0.3488E-04
  4509.050  0.8971E-04  0.8953E-04  0.6742E-04  0.6731E-04  0.3489E-04  0.3487E-04
  4509.100  0.8971E-04  0.8951E-04  0.6742E-04  0.6730E-04  0.3489E-04  0.3486E-04
  4509.150  0.8971E-04  0.8951E-04  0.6742E-04  0.6729E-04  0.3489E-04  0.3485E-04
  4509.200  0.8971E-04  0.8949E-04  0.6742E-04  0.6727E-04  0.3489E-04  0.3485E-04
  4509.250  0.8971E-04  0.8912E-04  0.6741E-04  0.6694E-04  0.3489E-04  0.3464E-04
  4509.300  0.8971E-04  0.8911E-04  0.6741E-04  0.6692E-04  0.3489E-04  0.3461E-04
  4509.350  0.8970E-04  0.8947E-04  0.6741E-04  0.6726E-04  0.3489E-04  0.3484E-04
  4509.400  0.8970E-04  0.8952E-04  0.6741E-04  0.6731E-04  0.3489E-04  0.3487E-04
  4509.450  0.8970E-04  0.8953E-04  0.6741E-04  0.6732E-04  0.3489E-04  0.3488E-04
  4509.500  0.8970E-04  0.8953E-04  0.6741E-04  0.6732E-04  0.3489E-04  0.3488E-04
  4509.550  0.8970E-04  0.8953E-04  0.6741E-04  0.6732E-04  0.3489E-04  0.3488E-04
  4509.600  0.8970E-04  0.8953E-04  0.6741E-04  0.6732E-04  0.3489E-04  0.3488E-04
  4509.650  0.8970E-04  0.8952E-04  0.6741E-04  0.6731E-04  0.3489E-04  0.3488E-04
  4509.700  0.8970E-04  0.8952E-04  0.6741E-04  0.6731E-04  0.3489E-04  0.3488E-04
  4509.750  0.8970E-04  0.8953E-04  0.6741E-04  0.6732E-04  0.3489E-04  0.3488E-04
  4509.800  0.8970E-04  0.8952E-04  0.6741E-04  0.6731E-04  0.3489E-04  0.3488E-04
  4509.850  0.8970E-04  0.8952E-04  0.6741E-04  0.6731E-04  0.3489E-04  0.3488E-04
  4509.900  0.8970E-04  0.8952E-04  0.6741E-04  0.6731E-04  0.3489E-04  0.3488E-04
  4509.950  0.8969E-04  0.8952E-04  0.6741E-04  0.6731E-04  0.3489E-04  0.3488E-04
  4510.000  0.8969E-04  0.8952E-04  0.6741E-04  0.6731E-04  0.3490E-04  0.3488E-04
  4510.050  0.8969E-04  0.8952E-04  0.6741E-04  0.6731E-04  0.3490E-04  0.3488E-04
  4510.100  0.8969E-04  0.8951E-04  0.6741E-04  0.6731E-04  0.3490E-04  0.3488E-04
  4510.150  0.8969E-04  0.8940E-04  0.6741E-04  0.6718E-04  0.3490E-04  0.3475E-04
  4510.200  0.8969E-04  0.8948E-04  0.6741E-04  0.6727E-04  0.3490E-04  0.3485E-04
  4510.250  0.8969E-04  0.8951E-04  0.6741E-04  0.6731E-04  0.3490E-04  0.3488E-04
  4510.300  0.8969E-04  0.8952E-04  0.6741E-04  0.6731E-04  0.3490E-04  0.3489E-04
  4510.350  0.8969E-04  0.8952E-04  0.6741E-04  0.6731E-04  0.3490E-04  0.3489E-04
  4510.400  0.8969E-04  0.8951E-04  0.6741E-04  0.6731E-04  0.3490E-04  0.3488E-04
